재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기말	전기말	전전기말	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_AccruedIncomeIncludingContractAssets	         미수수익	180,366,291	84,464,449	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Assets	         자산총계	10,269,273,548	10,184,535,856	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	248,440,182	259,604,332	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	17,632,344	17,632,344	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산	9,822,834,731	9,822,834,731	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_CapitalSurplus	            자본잉여금	8,665,962,300	8,665,962,300	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	            기타자본구성요소	99,736,386	99,736,386	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Equity	            자본총계	9,629,106,923	9,569,208,430	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IssuedCapital	            자본금	503,000,000	503,000,000	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RetainedEarnings	            이익잉여금	360,408,237	300,509,744	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	10,269,273,548	10,184,535,856	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BondsIssued	            사채	584,627,144	578,564,295	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	55,539,481	36,763,131	
 재무상태표, 기타 - 별도	[437780]	엔에이치스팩24호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Liabilities	            부채총계	640,166,625	615,327,426	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Assets	         자산총계	6,143,404,503	6,094,064,662	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	4,867,050	16,004,760	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	21,600,432	21,600,432	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산	6,009,399,029	6,009,399,029	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherNonfinancialAssets	         기타자산	107,537,992	47,060,441	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_CapitalSurplus	            자본잉여금	5,114,621,700	5,114,621,700	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	            기타자본구성요소	92,835,382	92,835,382	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Equity	            자본총계	5,719,063,401	5,679,106,693	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IssuedCapital	            자본금	302,000,000	302,000,000	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RetainedEarnings	            이익잉여금	209,606,319	169,649,611	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	6,143,404,503	6,094,064,662	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BondsIssued	            사채	407,633,157	402,640,383	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	16,707,945	12,317,586	
 재무상태표, 기타 - 별도	[438580]	엔에이치스팩25호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Liabilities	            부채총계	424,341,102	414,957,969	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Assets	         자산총계	18,606,231,512	18,445,892,638	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	138,484,571	156,045,951	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산	18,195,565,525	18,195,565,525	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherFinancialAssets	         기타금융자산	272,181,416	94,281,162	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_CapitalSurplus	            자본잉여금	15,153,662,500	15,153,662,500	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	            기타자본구성요소	332,791,908	332,791,908	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Equity	            자본총계	17,051,385,489	16,935,793,631	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IssuedCapital	            자본금	880,000,000	880,000,000	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RetainedEarnings	            이익잉여금	684,931,081	569,339,223	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	18,606,231,512	18,445,892,638	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BondsIssued	            사채	1,443,774,848	1,426,192,607	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentTaxLiabilities	            당기법인세부채	634,202	6,975,892	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	110,436,973	76,930,508	
 재무상태표, 기타 - 별도	[439410]	엔에이치스팩26호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Liabilities	            부채총계	1,554,846,023	1,510,099,007	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Assets	         자산총계	15,439,042,933	15,302,164,031	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	77,324,786	88,531,356	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	1,603,431	1,603,431	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산	15,162,058,804	15,162,058,804	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherFinancialAssets	         기타금융자산	198,055,912	49,970,440	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_CapitalSurplus	            자본잉여금	13,285,458,500	13,285,458,500	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	            기타자본구성요소	137,430,960	137,430,960	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Equity	            자본총계	14,786,035,473	14,683,583,515	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IssuedCapital	            자본금	780,000,000	780,000,000	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RetainedEarnings	            이익잉여금	583,146,013	480,694,055	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	15,439,042,933	15,302,164,031	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BondsIssued	            사채	591,221,173	583,864,342	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	61,786,287	34,716,174	
 재무상태표, 기타 - 별도	[440820]	엔에이치스팩27호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Liabilities	            부채총계	653,007,460	618,580,516	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Assets	         자산총계	30,424,609,135	30,182,349,459	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	20,773,054	32,486,804	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	15,943,767	40,280	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산	29,627,201,324	29,500,000,000	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherFinancialAssets	         기타금융자산	760,690,990	649,822,375	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_CapitalSurplus	            자본잉여금	25,262,923,500	25,262,923,500	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	            기타자본구성요소	585,678,687	585,678,687	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Equity	            자본총계	27,907,365,634	27,710,100,358	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IssuedCapital	            자본금	1,435,000,000	1,435,000,000	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RetainedEarnings	            이익잉여금	623,763,447	426,498,171	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	30,424,609,135	30,182,349,459	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BondsIssued	            사채	2,391,603,877	2,361,033,220	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	125,639,624	111,215,881	
 재무상태표, 기타 - 별도	[451700]	엔에이치스팩29호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Liabilities	            부채총계	2,517,243,501	2,472,249,101	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Assets	         자산총계	19,986,054,956	19,808,928,909	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	298,238,660	313,107,890	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	38,700	38,700	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산	19,400,000,000	19,400,000,000	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherFinancialAssets	         기타금융자산	287,777,596	95,782,319	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_CapitalSurplus	            자본잉여금	15,929,953,000	15,929,953,000	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	            기타자본구성요소	533,170,276	533,170,276	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Equity	            자본총계	17,536,725,525	17,401,380,499	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IssuedCapital	            자본금	910,000,000	910,000,000	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RetainedEarnings	            이익잉여금	163,602,249	28,257,223	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	19,986,054,956	19,808,928,909	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BondsIssued	            사채	2,365,042,021	2,338,132,428	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	76,559,910	61,688,482	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Liabilities	            부채총계	2,449,329,431	2,407,548,410	
 재무상태표, 기타 - 별도	[466910]	엔에이치스팩30호	코스닥시장상장법인	661	금융 지원 서비스업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherNonfinancialLiabilities	            기타부채	7,727,500	7,727,500	
