재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기말	전기말	전전기말	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentAssets	         비유동자산	216,489,818,760	215,863,301,710	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LongTermDepositsNotClassifiedAsCashEquivalents	            장기금융상품	10,500,000	10,500,000	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	            장기기타채권	2,570,907,630	3,031,197,156	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	            무형자산	14,886,966,194	15,210,924,597	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InvestmentProperty	            투자부동산	47,757,898,764	47,789,442,050	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InvestmentsInAssociates	            관계기업주식	10,343,779,424	10,343,137,445	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정금융자산	10,691,504,989	7,334,419,936	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherNoncurrentAssets	            기타비유동자산	222,177,047	239,321,566	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_PropertyPlantAndEquipment	            유형자산	118,002,048,513	118,920,054,239	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RightofuseAssets	            사용권자산	12,004,036,199	12,984,304,721	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Equity	         자본총계	159,928,044,522	160,641,169,991	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 자본	153,074,469,693	153,512,164,129	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	dart_CapitalSurplus	            기타불입자본	12,808,345,894	12,808,345,894	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	            기타자본구성요소	854,617,639	970,249,481	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IssuedCapital	            자본금	16,672,240,000	16,672,240,000	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RetainedEarnings	            이익잉여금(결손금)	122,739,266,160	123,061,328,754	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncontrollingInterests	         비지배지분	6,853,574,829	7,129,005,862	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EquityAndLiabilities	      자본과부채총계	351,171,035,880	347,656,027,998	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentLiabilities	         유동부채	137,894,673,603	128,790,267,380	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	dart_CurrentDerivativeLiabilities	            파생상품부채	6,945,298	6,945,298	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermTradePayables	            매입채무	27,977,165,131	27,805,834,409	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentLeaseLiabilities	            단기 리스부채	4,342,819,170	4,364,111,077	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentPortionOfLongtermBorrowings	            유동성장기차입금	52,000,000,000	60,000,000,000	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentProvisions	            유동충당부채	1,892,906,871	1,921,540,717	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherCurrentFinancialLiabilities	            기타유동성금융부채	1,271,819,116	1,438,309,128	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherCurrentLiabilities	            기타 유동부채	8,415,136,351	7,985,013,063	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ShorttermBorrowings	            단기차입금	29,400,000,000	15,900,000,000	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	            기타채무	12,247,290,607	9,368,513,688	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Liabilities	         부채총계	191,242,991,358	187,014,858,007	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentLiabilities	         비유동부채	53,348,317,755	58,224,590,627	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LongTermBorrowingsGross	            장기차입금	8,000,000,000	13,000,000,000	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	dart_PostemploymentBenefitObligations	            퇴직급여채무	13,369,195,990	12,426,053,251	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	21,920,436,419	22,017,548,869	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentLeaseLiabilities	            장기 리스부채	7,516,909,503	8,388,235,384	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentProvisions	            비유동충당부채	976,722,937	984,431,783	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherNoncurrentFinancialLiabilities	            기타비유동성금융부채	34,782,000	29,782,000	
재무상태표, 유동/비유동법 - 연결	[005750]	대림비앤코	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherNoncurrentLiabilities	            기타 비유동 부채	1,530,270,906	1,378,539,340	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Assets	         자산총계	210,978,515,219	212,944,544,325	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentAssets	         유동자산	115,090,201,232	117,276,159,532	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_CurrentDerivativeAsset	            파생상품금융자산	49,315,896	0	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermAccruedIncome	            미수수익	256,024,147	266,318,844	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermDepositsProvided	            보증금	44,925,862	45,508,763	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermLoans	            단기대여금	100,000,000	200,000,000	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermOtherReceivables	            미수금	1,530,297,041	1,649,726,823	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermTradeReceivable	            매출채권	20,852,057,591	28,090,880,071	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	entity00351807_udf_BS_201959103558709_CurrentAssets	            반품추정자산	2,385,965,248	3,294,491,977	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CashAndCashEquivalents	            현금및현금성자산	30,015,266,204	21,365,496,924	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	            공정가치측정금융자산	2,455,391,652	2,704,428,854	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentTaxAssets	            당기법인세자산	54,255,489	207,429,489	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Inventories	            재고자산	34,712,768,727	34,123,168,248	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherCurrentAssets	            기타유동자산	7,845,029,531	5,573,937,230	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents	            단기금융상품	14,788,903,844	19,754,772,309	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentAssets	         비유동자산	95,888,313,987	95,668,384,793	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_InvestedAssetForPostemploymentBenefit	            퇴직연금운용자산	215,857,891	239,354,500	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_LongTermDepositsNotClassifiedAsCashEquivalents	            장기금융상품	12,377,847,906	9,362,944,934	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_LongTermDepositsProvidedGross	            보증금-비유동	1,852,356,268	1,474,412,899	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxAssets	            이연법인세자산	5,552,894,920	5,422,948,316	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	            무형자산	27,091,091,934	27,689,484,899	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InvestmentProperty	            투자부동산	5,019,703,520	5,030,752,469	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InvestmentsInAssociates	            관계기업투자주식	1,450,226,402	1,687,907,763	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	            공정가치측정금융자산	8,953,802,608	12,131,906,169	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherNoncurrentAssets	            기타비유동자산	5,289,711,273	4,875,724,666	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_PropertyPlantAndEquipment	            유형자산	28,084,821,265	27,752,948,178	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Equity	         자본총계	132,726,925,825	134,256,343,506	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	         지배기업소유주지분	99,497,221,679	100,854,117,643	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_CapitalSurplus	            자본잉여금	50,981,020,331	50,981,020,331	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	            기타자본구성요소	-4,203,284,403	-4,203,284,403	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	            기타포괄손익누계액	3,083,244,498	3,083,699,293	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IssuedCapital	            자본금	6,319,473,000	6,319,473,000	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RetainedEarnings	            이익잉여금	43,316,768,253	44,673,209,422	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncontrollingInterests	         비지배지분	33,229,704,146	33,402,225,863	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EquityAndLiabilities	      부채와자본총계	210,978,515,219	212,944,544,325	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentLiabilities	         유동부채	70,381,482,960	70,501,459,613	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_CurrentDerivativeLiabilities	            파생상품금융부채(전환권)	411,272,322	411,272,322	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_CurrentPortionOfConvertibleRedeemablePreferredStockLiabilities	            유동성상환전환우선주부채	12,026,200,303	11,615,014,364	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermAccruedExpenses	            미지급비용	7,970,714,482	7,821,654,986	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermAdvancesCustomers	            선수금	2,225,863,420	2,333,440,160	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermAdvancesInvestement	            투자예수금	1,447,500,291	1,449,453,583	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermOtherGuaranteeDepositReceived	            수입보증금	2,903,620,528	2,923,620,528	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermOtherPayables	            미지급금	5,700,346,097	5,205,542,640	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermTradePayables	            매입채무	10,148,544,767	9,728,721,297	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermWithholdings	            예수금	1,479,887,137	1,111,260,646	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentLeaseLiabilities	            유동리스부채	2,570,900,850	2,470,758,340	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentRefundsProvision	            반품충당부채	2,874,391,889	3,968,901,486	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentTaxLiabilities	            당기법인세부채	1,769,179,987	3,210,062,493	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentValueAddedTaxPayables	            부가세예수금	539,968,708	2,065,206,102	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherCurrentLiabilities	            기타유동부채	2,152,303,881	373,343,588	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ShorttermBorrowings	            단기차입금	16,125,658,245	15,726,369,745	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ShorttermMiscellaneousOtherProvisions	            유동성파생상품부채	0	51,971,777	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts	            복구충당부채	35,130,053	34,865,556	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Liabilities	         부채총계	78,251,589,394	78,688,200,819	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentLiabilities	         비유동부채	7,870,106,434	8,186,741,206	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_LongTermOtherGuaranteeDepositReceivedGross	            수입보증금	100,000,000	100,000,000	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	dart_LongTermOtherPayablesGross	            장기미지급금	316,177,854	300,062,913	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	1,244,467,694	1,181,359,589	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts	            복구충당부채	1,078,337,825	1,053,677,605	
재무상태표, 유동/비유동법 - 연결	[048910]	대원미디어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentLeaseLiabilities	            비유동리스부채	5,131,123,061	5,551,641,099	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Assets	         자산총계	270,974,826,894	234,871,662,225	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentAssets	         유동자산	227,980,002,467	191,351,571,521	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	dart_CurrentDerivativeAsset	            유동파생상품자산	0	0	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CashAndCashEquivalents	            현금및현금성자산	19,663,720,760	12,853,289,842	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentTaxAssets	            당기법인세자산	20,891,527	1,067,671	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Inventories	            유동재고자산	60,385,789,798	45,331,836,064	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherCurrentAssets	            기타유동자산	282,799,309	72,471,945	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents	            단기금융상품	5,207,418,845	7,215,524,048	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	            매출채권 및 기타유동채권	142,419,382,228	125,877,381,951	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentAssets	         비유동자산	42,994,824,427	43,520,090,704	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	dart_LongTermDepositsNotClassifiedAsCashEquivalents	            장기금융상품	10,000,000	10,000,000	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxAssets	            이연법인세자산	1,831,202,823	1,831,202,823	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	            영업권 이외의 무형자산	511,120,226	508,505,823	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InvestmentProperty	            투자부동산	750,029,459	743,153,212	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치 측정 비유동금융자산	25,200,000	25,200,000	
재무상태표, 유동/비유동법 - 연결	[006340]	대원전선	유가증권시장상장법인	283	절연선 및 케이블 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherNoncurrentAssets	            기타비유동자산	717,639,068	712,755,136	
